systemName;route;banner;groupName;roots
gbnsr;GML;;Grampian Mainline;sct.gml
gbnsr;HML;;Highland Mainline;sct.hml
gbnsr;AllLn;;Alloa Line;sct.allln
gbnsr;ArgLn;;Argyle Line;sct.argln
gbnsr;LarBra;;Larkhall Branch;sct.larbra
gbnsr;WhiBra;;Whifflet Branch;sct.whibra
gbnsr;AyrCoaLn;;Ayrshire Coast Line (Ayr);sct.ayrcoalnayr
gbnsr;AyrCoaLn;;Ayrshire Coast Line (Ardrossan);sct.ayrcoalnard
gbnsr;AyrCoaLn;;Ayrshire Coast Line (Largs);sct.ayrcoalnlar
gbnsr;BorLn;;Borders Line;sct.borln
gbnsr;CarLn;;Carstairs Line;sct.casln
gbnsr;CatCir;;Cathcart Circle (Neilston);sct.catcirnei
gbnsr;CatCir;;Cathcart Circle (Newton);sct.catcirnew
gbnsr;CatCir;;Cathcart Circle (Cathcart);sct.catcircat
gbnsr;CroyLn;;Croy Line;sct.croyln
gbnsr;CumLn;;Cumbernauld Line;sct.cumln
gbnsr;DumLn;;Dunblane Line;sct.dunln
gbnsr;EKLn;;East Kilbride Line;sct.ekln
gbnsr;FifeLn;;Fife Line;sct.fifeln
gbnsr;FifeCir;;Fife Circle;sct.fifecir
gbnsr;InvLn;;Inverclyde Line (Gourock);sct.ivelngou
gbnsr;InvLn;;Inverclyde Line (Wemyss Bay);sct.ivelnwem
gbnsr;LanLn;;Lanark Line;sct.lanln
gbnsr;NBerLn;;North Berwick Line;sct.nberln
gbnsr;DunBra;;Dunbar Branch;sct.dunbra
gbnsr;NClyLn;;North Clyde Line;sct.nclyln
gbnsr;BalBra;;Balloch Branch;sct.balbra
gbnsr;SinBra;;Singer Branch;sct.sinbra
gbnsr;SprBra;;Springburn Branch;sct.sprbra
gbnsr;MarLn;;Maryhill Line;sct.marln
gbnsr;PaiCanLn;;Paisley Canal Line;sct.paicanln
gbnsr;ShoLn;;Shotts Line;sct.sholn
gbnsr;FarNLn;;Far North Line;sct.farnln
gbnsr;GSWLn;;Dum;Glasgow Southwestern Line (Dumfries);sct.gswlndum,eng.gswln
gbnsr;GSWLn;;Ayr;Glasgow Southwestern Line (Dumfries);sct.gswlnayr
gbnsr;InvAbeLn;;Inverness - Aberdeen Line;sct.invabeln
gbnsr;KyleLn;;Kyle Line;sct.kyleln
gbnsr;WHigLn;;Oba;West Highland Line (Oban);sct.whiglnoban
gbnsr;WHigLn;;For;West Highland Line (Fort William);sct.whiglnfor
